2.692,-43.5
2.694,-53.5
2.696,-57.8
2.698,-57.5
2.7,-51
2.702,-43
2.704,-37.1
2.706,-33.9
2.708,-34.3
2.71,-39.2
2.712,-46.6
2.714,-55.8
2.716,-60.9
2.718,-60.6
2.72,-54
2.722,-46
2.724,-39.3
2.726,-35.6
2.728,-37
2.73,-40
2.732,-47.4
2.734,-56.1
2.736,-60
2.738,-59
2.74,-52
2.742,-42.5
2.744,-35.8
2.746,-31.5
2.748,-30.5
2.75,-33.9
2.752,-40.2
2.754,-48.1
2.756,-52
2.758,-50.4
2.76,-42.9
2.762,-34
2.764,-25.9
2.766,-21.7
2.768,-20.8
2.77,-23.5
2.772,-29.9
2.774,-37.9
2.776,-41.4
2.778,-40
2.78,-31.8
2.782,-22.3
2.784,-14
2.786,-9.51
2.788,-8.36
2.79,-12.8
2.792,-19
2.794,-28.6
2.796,-32.9
2.798,-32.3
2.8,-24
2.802,-14.4
2.804,-6.19
2.806,-2.63
2.808,-2.31
2.81,-7.92
2.812,-15.9
2.814,-27
2.816,-32.9
2.818,-32.2
2.82,-24.4
2.822,-15.2
2.824,-7.21
2.826,-4.28
2.828,-5.94
2.83,-12.3
2.832,-22.4
2.834,-34.7
2.836,-41.7
2.838,-43.5
2.84,-37.4
2.842,-28.7
2.844,-22.7
2.846,-20.6
2.848,-22.4
2.85,-28.9
2.852,-39.1
2.854,-51
2.856,-58.6
2.858,-59
2.86,-52.6
2.862,-43.5
2.864,-35.1
2.866,-32.1
2.868,-31.7
2.87,-39
2.872,-43
2.874,-53.3
2.876,-57.7
2.878,-55
2.88,-45.4
2.882,-31
2.884,-18.4
2.886,-12.7
2.888,-11.1
2.89,-17.8
2.892,-21.8
2.894,-26.7
2.896,-26.5
2.898,-21.1
2.9,-8.68
2.902,5.08
2.904,19.5
2.906,27.6
2.908,29.9
2.91,27.4
2.912,22.1
2.914,13
2.916,9.22
2.918,11.2
2.92,21.1
2.922,32.8
2.924,41.8
2.926,45.3
2.928,45.6
2.93,37.3
2.932,28
2.934,16.9
2.936,8.08
2.938,8.14
2.94,20.1
2.942,34.4
2.944,36.2
2.946,40.1
2.948,39
2.95,32.2
2.952,23.6
2.954,11.8
2.956,4.89
2.958,3.87
2.96,11.3
2.962,17.3
2.964,26.1
2.966,25.6
2.968,23.2
2.97,15.3
2.972,4.51
2.974,-8.81
2.976,-17.3
2.978,-20.8
2.98,-16
2.982,-10.3
2.984,-6
2.986,-5.49
2.988,-8.93
2.99,-18.3
2.992,-29.3
2.994,-43.7
2.996,-52.2
2.998,-54.7
3,-49.5
3.002,-42.4
3.004,-35.1
3.006,-32.3
3.008,-32.2
3.01,-37.9
3.012,-44.9
3.014,-53.8
3.016,-57.4
3.018,-55.1
3.02,-43.3
3.022,-31.1
3.024,-18.7
3.026,-9.25
3.028,-3.84
3.03,-4.16
3.032,-5.3
3.034,-9.83
3.036,-9.64
3.038,-4.35
3.04,8.2
3.042,21.2
3.044,32.7
3.046,39.4
3.048,42.3
3.05,37.8
3.052,31.4
3.054,21.3
3.056,14.6
3.058,12.7
3.06,17.6
3.062,22.5
3.064,26.5
3.066,26
3.068,21
3.07,10.2
3.072,-1.86
3.074,-17.1
3.076,-27.2
3.078,-33
3.08,-30.1
3.082,-26.6
3.084,-23.5
3.086,-23.3
3.088,-25.9
3.09,-34.3
3.092,-42.8
3.094,-53.1
3.096,-58.2
3.098,-57.3
3.1,-49.2
3.102,-40.3
3.104,-31.7
3.106,-26.8
3.108,-25.2
3.11,-28.9
3.112,-34.5
3.114,-42
3.116,-45.9
3.118,-45.3
3.12,-37.4
3.122,-28.4
3.124,-20.8
3.126,-16
3.128,-14.7
3.13,-18.7
3.132,-23.7
3.134,-31.9
3.136,-36
3.138,-34.7
3.14,-27.3
3.142,-18.6
3.144,-11.2
3.146,-6.77
3.148,-5.56
3.15,-9.64
3.152,-15.2
3.154,-23.3
3.156,-27.7
3.158,-27.5
3.16,-20.5
3.162,-12.4
3.164,-5.49
3.166,-1.03
3.168,-0.397
3.17,-4.67
3.172,-10.3
3.174,-18.8
3.176,-23.2
3.178,-23.3
3.18,-17.2
3.182,-8.87
3.184,-1.86
3.186,2.09
3.188,2.72
3.19,-1.86
3.192,-8.11
3.194,-15.9
3.196,-20.6
3.198,-20.9
3.2,-14.2
3.202,-6.58
3.204,0.304
3.206,4.38
3.208,4.51
3.21,-0.142
3.212,-6.32
3.214,-14.6
3.216,-19.9
3.218,-19.6
3.22,-13.8
3.222,-5.43
3.224,1.26
3.226,4.95
3.228,5.21
3.23,0.495
3.232,-5.81
3.234,-14.3
3.236,-19.3
3.238,-19.3
3.24,-13.4
3.242,-5.88
3.244,1.39
3.246,4.38
3.248,4.83
3.25,0.941
3.252,-5.75
3.254,-14.2
3.256,-19.2
3.258,-20.1
3.26,-14.2
3.262,-6.13
3.264,0.813
3.266,4.64
3.268,5.34
3.27,0.559
3.272,-6.19
3.274,-14.9
3.276,-20.3
3.278,-20.8
3.28,-15
3.282,-6.77
3.284,0.686
3.286,3.74
3.288,4.64
3.29,1.07
3.292,-6.19
3.294,-14.9
3.296,-20.7
3.298,-21.8
3.3,-15
3.302,-6.32
3.304,0.877
3.306,4.76
3.308,4.95
3.31,1.07
3.312,-5.56
3.314,-14.9
3.316,-20.5
3.318,-21.2
3.32,-15.4
3.322,-6.32
3.324,0.431
3.326,3.68
3.328,4.06
3.33,-0.0149
3.332,-7.41
3.334,-16.9
3.336,-23
